,exp_name,env_name,seed,metric,env_step,value
87,drq,acrobot_swingup,40,avg_return,150000,79.26982116699219
88,drq,acrobot_swingup,40,avg_return,200000,142.00328063964844
89,drq,acrobot_swingup,40,avg_return,250000,345.048828125
90,drq,acrobot_swingup,40,avg_return,300000,163.44235229492188
91,drq,acrobot_swingup,40,avg_return,350000,412.713134765625
92,drq,acrobot_swingup,40,avg_return,400000,251.8032989501953
93,drq,acrobot_swingup,40,avg_return,450000,477.2355041503906
94,drq,acrobot_swingup,40,avg_return,500000,418.81414794921875
95,drq,acrobot_swingup,40,avg_return,550000,469.3962707519531
96,drq,acrobot_swingup,40,avg_return,600000,473.25897216796875
97,drq,acrobot_swingup,40,avg_return,650000,469.3553466796875
98,drq,acrobot_swingup,40,avg_return,700000,367.2345886230469
99,drq,acrobot_swingup,40,avg_return,750000,665.1549072265625
100,drq,acrobot_swingup,40,avg_return,800000,651.6011352539062
101,drq,acrobot_swingup,40,avg_return,850000,601.5809936523438
102,drq,acrobot_swingup,40,avg_return,900000,565.18310546875
103,drq,acrobot_swingup,40,avg_return,950000,622.0744018554688
104,drq,acrobot_swingup,40,avg_return,1000000,425.572998046875
105,drq,acrobot_swingup,50,avg_return,0,1.5125799179077148
106,drq,acrobot_swingup,50,avg_return,50000,20.017929077148438
107,drq,acrobot_swingup,50,avg_return,100000,20.207050323486328
108,drq,acrobot_swingup,50,avg_return,150000,65.86319732666016
109,drq,acrobot_swingup,50,avg_return,200000,145.86306762695312
110,drq,acrobot_swingup,50,avg_return,250000,344.54949951171875
111,drq,acrobot_swingup,50,avg_return,300000,387.0694885253906
112,drq,acrobot_swingup,50,avg_return,350000,580.3844604492188
113,drq,acrobot_swingup,50,avg_return,400000,519.0325927734375
114,drq,acrobot_swingup,50,avg_return,450000,568.5489501953125
115,drq,acrobot_swingup,50,avg_return,500000,531.0802612304688
116,drq,acrobot_swingup,50,avg_return,550000,564.050048828125
117,drq,acrobot_swingup,50,avg_return,600000,573.521240234375
118,drq,acrobot_swingup,50,avg_return,650000,579.16796875
119,drq,acrobot_swingup,50,avg_return,700000,631.1389770507812
120,drq,acrobot_swingup,50,avg_return,750000,553.3421020507812
121,drq,acrobot_swingup,50,avg_return,800000,678.0432739257812
122,drq,acrobot_swingup,50,avg_return,850000,573.859375
123,drq,acrobot_swingup,50,avg_return,900000,580.2301635742188
124,drq,acrobot_swingup,50,avg_return,950000,590.6215209960938
125,drq,acrobot_swingup,50,avg_return,1000000,649.4588623046875
126,drq,acrobot_swingup,60,avg_return,0,6.796833038330078
127,drq,acrobot_swingup,60,avg_return,50000,56.025169372558594
128,drq,acrobot_swingup,60,avg_return,100000,265.3603515625
129,drq,acrobot_swingup,60,avg_return,150000,290.8589782714844
130,drq,acrobot_swingup,60,avg_return,200000,491.5828857421875
131,drq,acrobot_swingup,60,avg_return,250000,274.9674987792969
132,drq,acrobot_swingup,60,avg_return,300000,445.1363830566406
133,drq,acrobot_swingup,60,avg_return,350000,404.02978515625
134,drq,acrobot_swingup,60,avg_return,400000,570.5427856445312
135,drq,acrobot_swingup,60,avg_return,450000,468.9851379394531
136,drq,acrobot_swingup,60,avg_return,500000,456.57672119140625
137,drq,acrobot_swingup,60,avg_return,550000,419.4821472167969
138,drq,acrobot_swingup,60,avg_return,600000,474.0709228515625
139,drq,acrobot_swingup,60,avg_return,650000,652.3448486328125
140,drq,acrobot_swingup,60,avg_return,700000,550.0578002929688
141,drq,acrobot_swingup,60,avg_return,750000,386.52178955078125
142,drq,acrobot_swingup,60,avg_return,800000,541.81005859375
143,drq,acrobot_swingup,60,avg_return,850000,581.0241088867188
144,drq,acrobot_swingup,60,avg_return,900000,636.0315551757812
145,drq,acrobot_swingup,60,avg_return,950000,584.9933471679688
146,drq,acrobot_swingup,60,avg_return,1000000,583.5393676757812
147,drq,acrobot_swingup,70,avg_return,0,2.077543258666992
148,drq,acrobot_swingup,70,avg_return,50000,35.40361785888672
149,drq,acrobot_swingup,70,avg_return,100000,137.60154724121094
150,drq,acrobot_swingup,70,avg_return,150000,235.5986328125
151,drq,acrobot_swingup,70,avg_return,200000,265.4477233886719
152,drq,acrobot_swingup,70,avg_return,250000,361.62225341796875
153,drq,acrobot_swingup,70,avg_return,300000,418.08343505859375
154,drq,acrobot_swingup,70,avg_return,350000,439.6261901855469
155,drq,acrobot_swingup,70,avg_return,400000,319.4853210449219
156,drq,acrobot_swingup,70,avg_return,450000,443.57373046875
157,drq,acrobot_swingup,70,avg_return,500000,415.25811767578125
158,drq,acrobot_swingup,70,avg_return,550000,623.2717895507812
159,drq,acrobot_swingup,70,avg_return,600000,562.531982421875
160,drq,acrobot_swingup,70,avg_return,650000,637.185546875
161,drq,acrobot_swingup,70,avg_return,700000,533.885986328125
162,drq,acrobot_swingup,70,avg_return,750000,338.7029724121094
163,drq,acrobot_swingup,70,avg_return,800000,571.7026977539062
164,drq,acrobot_swingup,70,avg_return,850000,578.2649536132812
165,drq,acrobot_swingup,70,avg_return,900000,585.4188842773438
166,drq,acrobot_swingup,70,avg_return,950000,474.8791809082031
167,drq,acrobot_swingup,70,avg_return,1000000,533.7215576171875
168,drq,acrobot_swingup,80,avg_return,0,0.9099972248077393
169,drq,acrobot_swingup,80,avg_return,50000,64.93903350830078
170,drq,acrobot_swingup,80,avg_return,100000,105.6978988647461
171,drq,acrobot_swingup,80,avg_return,150000,220.5584716796875
172,drq,acrobot_swingup,80,avg_return,200000,354.11431884765625
173,drq,acrobot_swingup,80,avg_return,250000,339.3493347167969
174,drq,acrobot_swingup,80,avg_return,300000,385.8210144042969
175,drq,acrobot_swingup,80,avg_return,350000,551.069580078125
176,drq,acrobot_swingup,80,avg_return,400000,518.1078491210938
177,drq,acrobot_swingup,80,avg_return,450000,509.89178466796875
178,drq,acrobot_swingup,80,avg_return,500000,506.435546875
179,drq,acrobot_swingup,80,avg_return,550000,590.3121337890625
180,drq,acrobot_swingup,80,avg_return,600000,599.625
181,drq,acrobot_swingup,80,avg_return,650000,456.0298156738281
182,drq,acrobot_swingup,80,avg_return,700000,613.3469848632812
183,drq,acrobot_swingup,80,avg_return,750000,594.975341796875
184,drq,acrobot_swingup,80,avg_return,800000,572.8629150390625
185,drq,acrobot_swingup,80,avg_return,850000,574.583740234375
186,drq,acrobot_swingup,80,avg_return,900000,739.8203735351562
187,drq,acrobot_swingup,80,avg_return,950000,577.135986328125
188,drq,acrobot_swingup,80,avg_return,1000000,678.74755859375
189,drq,acrobot_swingup,90,avg_return,0,36.12515640258789
190,drq,acrobot_swingup,90,avg_return,50000,6.37678337097168
191,drq,acrobot_swingup,90,avg_return,100000,147.5064697265625
192,drq,acrobot_swingup,90,avg_return,150000,280.4909973144531
193,drq,acrobot_swingup,90,avg_return,200000,427.2610778808594
194,drq,acrobot_swingup,90,avg_return,250000,366.5534362792969
195,drq,acrobot_swingup,90,avg_return,300000,316.6562194824219
196,drq,acrobot_swingup,90,avg_return,350000,432.6151428222656
197,drq,acrobot_swingup,90,avg_return,400000,290.8072509765625
198,drq,acrobot_swingup,90,avg_return,450000,444.08526611328125
199,drq,acrobot_swingup,90,avg_return,500000,554.6580810546875
200,drq,acrobot_swingup,90,avg_return,550000,426.0475769042969
201,drq,acrobot_swingup,90,avg_return,600000,540.2584838867188
202,drq,acrobot_swingup,90,avg_return,650000,509.6402587890625
203,drq,acrobot_swingup,90,avg_return,700000,457.09869384765625
204,drq,acrobot_swingup,90,avg_return,750000,595.481689453125
205,drq,acrobot_swingup,90,avg_return,800000,491.5108947753906
206,drq,acrobot_swingup,90,avg_return,850000,592.4924926757812
207,drq,acrobot_swingup,90,avg_return,900000,617.4166259765625
208,drq,acrobot_swingup,90,avg_return,950000,572.4825439453125
209,drq,acrobot_swingup,90,avg_return,1000000,521.8095703125
210,drq,Ant_v4,0,avg_return,0,-897.197265625
211,drq,Ant_v4,0,avg_return,25000,728.2163696289062
212,drq,Ant_v4,0,avg_return,50000,2482.3779296875
213,drq,Ant_v4,0,avg_return,75000,2553.294677734375
214,drq,Ant_v4,0,avg_return,100000,3067.37255859375
215,drq,Ant_v4,0,avg_return,125000,5501.95849609375
216,drq,Ant_v4,0,avg_return,150000,5214.27783203125
217,drq,Ant_v4,0,avg_return,175000,5204.89794921875
218,drq,Ant_v4,0,avg_return,200000,4280.20751953125
219,drq,Ant_v4,0,avg_return,225000,5627.99560546875
220,drq,Ant_v4,0,avg_return,250000,6602.88427734375
221,drq,Ant_v4,0,avg_return,275000,6878.65478515625
222,drq,Ant_v4,0,avg_return,300000,5951.28369140625
223,drq,Ant_v4,0,avg_return,325000,5005.486328125
224,drq,Ant_v4,0,avg_return,350000,7130.62353515625
225,drq,Ant_v4,0,avg_return,375000,7165.83544921875
226,drq,Ant_v4,0,avg_return,400000,7195.978515625
227,drq,Ant_v4,0,avg_return,425000,7168.3857421875
228,drq,Ant_v4,0,avg_return,450000,7426.00732421875
229,drq,Ant_v4,0,avg_return,475000,7422.78173828125
230,drq,Ant_v4,0,avg_return,500000,7383.7822265625
231,drq,Ant_v4,0,avg_return,525000,7271.92724609375
232,drq,Ant_v4,0,avg_return,550000,7586.70361328125
233,drq,Ant_v4,0,avg_return,575000,7718.61474609375
234,drq,Ant_v4,0,avg_return,600000,7697.0908203125
235,drq,Ant_v4,0,avg_return,625000,7448.25830078125
236,drq,Ant_v4,0,avg_return,650000,6847.8740234375
237,drq,Ant_v4,0,avg_return,675000,7068.162109375
238,drq,Ant_v4,0,avg_return,700000,7777.98046875
239,drq,Ant_v4,0,avg_return,725000,7705.20068359375
240,drq,Ant_v4,0,avg_return,750000,7617.25
241,drq,Ant_v4,0,avg_return,775000,7646.1123046875
242,drq,Ant_v4,0,avg_return,800000,7946.56396484375
243,drq,Ant_v4,0,avg_return,825000,7550.658203125
244,drq,Ant_v4,0,avg_return,850000,7339.8349609375
245,drq,Ant_v4,0,avg_return,875000,7937.93115234375
246,drq,Ant_v4,0,avg_return,900000,7950.28466796875
247,drq,Ant_v4,0,avg_return,925000,7983.33251953125
248,drq,Ant_v4,0,avg_return,950000,8051.8310546875
249,drq,Ant_v4,0,avg_return,975000,7923.8115234375
250,drq,Ant_v4,0,avg_return,1000000,7983.625
251,drq,Ant_v4,10,avg_return,0,-272.4931640625
252,drq,Ant_v4,10,avg_return,25000,648.5615234375
253,drq,Ant_v4,10,avg_return,50000,2996.8876953125
254,drq,Ant_v4,10,avg_return,75000,5486.82275390625
255,drq,Ant_v4,10,avg_return,100000,4372.22509765625
256,drq,Ant_v4,10,avg_return,125000,6193.30322265625
257,drq,Ant_v4,10,avg_return,150000,5949.12158203125
258,drq,Ant_v4,10,avg_return,175000,5204.81298828125
259,drq,Ant_v4,10,avg_return,200000,6857.1904296875
260,drq,Ant_v4,10,avg_return,225000,6151.43505859375
261,drq,Ant_v4,10,avg_return,250000,6178.5576171875
262,drq,Ant_v4,10,avg_return,275000,6772.38330078125
263,drq,Ant_v4,10,avg_return,300000,6420.28125
264,drq,Ant_v4,10,avg_return,325000,7328.98779296875
265,drq,Ant_v4,10,avg_return,350000,7172.822265625
266,drq,Ant_v4,10,avg_return,375000,7413.140625
