,exp_name,env_name,seed,metric,env_step,value
7488,fog,h1-hurdle-v0,24,avg_return,225000.0,13.0
7489,fog,h1-hurdle-v0,24,avg_return,250000.0,15.1
7490,fog,h1-hurdle-v0,24,avg_return,275000.0,20.8
7491,fog,h1-hurdle-v0,24,avg_return,300000.0,22.2
7492,fog,h1-hurdle-v0,24,avg_return,325000.0,20.3
7493,fog,h1-hurdle-v0,24,avg_return,350000.0,22.5
7494,fog,h1-hurdle-v0,24,avg_return,375000.0,30.6
7495,fog,h1-hurdle-v0,24,avg_return,400000.0,34.6
7496,fog,h1-hurdle-v0,24,avg_return,425000.0,29.5
7497,fog,h1-hurdle-v0,24,avg_return,450000.0,20.3
7498,fog,h1-hurdle-v0,24,avg_return,475000.0,24.5
7499,fog,h1-hurdle-v0,24,avg_return,500000.0,38.6
7500,fog,h1-hurdle-v0,24,avg_return,525000.0,19.7
7501,fog,h1-hurdle-v0,24,avg_return,550000.0,44.6
7502,fog,h1-hurdle-v0,24,avg_return,575000.0,55.6
7503,fog,h1-hurdle-v0,24,avg_return,600000.0,64.5
7504,fog,h1-hurdle-v0,24,avg_return,625000.0,72.4
7505,fog,h1-hurdle-v0,24,avg_return,650000.0,76.3
7506,fog,h1-hurdle-v0,24,avg_return,675000.0,71.8
7507,fog,h1-hurdle-v0,24,avg_return,700000.0,78.7
7508,fog,h1-hurdle-v0,24,avg_return,725000.0,85.0
7509,fog,h1-hurdle-v0,24,avg_return,750000.0,79.1
7510,fog,h1-hurdle-v0,24,avg_return,775000.0,25.4
7511,fog,h1-hurdle-v0,24,avg_return,800000.0,69.2
7512,fog,h1-hurdle-v0,24,avg_return,825000.0,79.4
7513,fog,h1-hurdle-v0,24,avg_return,850000.0,84.5
7514,fog,h1-hurdle-v0,24,avg_return,875000.0,77.8
7515,fog,h1-hurdle-v0,24,avg_return,900000.0,91.7
7516,fog,h1-hurdle-v0,24,avg_return,925000.0,82.9
7517,fog,h1-hurdle-v0,24,avg_return,950000.0,87.6
7518,fog,h1-hurdle-v0,24,avg_return,975000.0,85.0
7519,fog,h1-hurdle-v0,24,avg_return,1000000.0,89.0
7520,fog,humanoid-walk,22,avg_return,25000.0,1.7
7521,fog,humanoid-walk,22,avg_return,50000.0,1.8
7522,fog,humanoid-walk,22,avg_return,75000.0,1.4
7523,fog,humanoid-walk,22,avg_return,100000.0,1.5
7524,fog,humanoid-walk,22,avg_return,125000.0,1.5
7525,fog,humanoid-walk,22,avg_return,150000.0,83.2
7526,fog,humanoid-walk,22,avg_return,175000.0,177.9
7527,fog,humanoid-walk,22,avg_return,200000.0,244.0
7528,fog,humanoid-walk,22,avg_return,225000.0,265.3
7529,fog,humanoid-walk,22,avg_return,250000.0,346.3
7530,fog,humanoid-walk,22,avg_return,275000.0,360.1
7531,fog,humanoid-walk,22,avg_return,300000.0,401.5
7532,fog,humanoid-walk,22,avg_return,325000.0,429.5
7533,fog,humanoid-walk,22,avg_return,350000.0,452.5
7534,fog,humanoid-walk,22,avg_return,375000.0,488.3
7535,fog,humanoid-walk,22,avg_return,400000.0,465.9
7536,fog,humanoid-walk,22,avg_return,425000.0,464.5
7537,fog,humanoid-walk,22,avg_return,450000.0,501.3
7538,fog,humanoid-walk,22,avg_return,475000.0,528.2
7539,fog,humanoid-walk,22,avg_return,500000.0,539.3
7540,fog,humanoid-walk,22,avg_return,525000.0,557.2
7541,fog,humanoid-walk,22,avg_return,550000.0,587.5
7542,fog,humanoid-walk,22,avg_return,575000.0,591.3
7543,fog,humanoid-walk,22,avg_return,600000.0,613.5
7544,fog,humanoid-walk,22,avg_return,625000.0,434.3
7545,fog,humanoid-walk,22,avg_return,650000.0,571.6
7546,fog,humanoid-walk,22,avg_return,675000.0,586.7
7547,fog,humanoid-walk,22,avg_return,700000.0,603.3
7548,fog,humanoid-walk,22,avg_return,725000.0,605.8
7549,fog,humanoid-walk,22,avg_return,750000.0,630.0
7550,fog,humanoid-walk,22,avg_return,775000.0,654.0
7551,fog,humanoid-walk,22,avg_return,800000.0,661.9
7552,fog,humanoid-walk,22,avg_return,825000.0,431.5
7553,fog,humanoid-walk,22,avg_return,850000.0,604.3
7554,fog,humanoid-walk,22,avg_return,875000.0,643.5
7555,fog,humanoid-walk,22,avg_return,900000.0,626.2
7556,fog,humanoid-walk,22,avg_return,925000.0,654.5
7557,fog,humanoid-walk,22,avg_return,950000.0,726.6
7558,fog,humanoid-walk,22,avg_return,975000.0,823.2
7559,fog,humanoid-walk,22,avg_return,1000000.0,879.4
7560,fog,cartpole-balance_sparse,22,avg_return,25000.0,1000.0
7561,fog,cartpole-balance_sparse,22,avg_return,50000.0,1000.0
7562,fog,cartpole-balance_sparse,22,avg_return,75000.0,1000.0
7563,fog,cartpole-balance_sparse,22,avg_return,100000.0,1000.0
7564,fog,cartpole-balance_sparse,22,avg_return,125000.0,487.2
7565,fog,cartpole-balance_sparse,22,avg_return,150000.0,1000.0
7566,fog,cartpole-balance_sparse,22,avg_return,175000.0,1000.0
7567,fog,cartpole-balance_sparse,22,avg_return,200000.0,1000.0
7568,fog,cartpole-balance_sparse,22,avg_return,225000.0,1000.0
7569,fog,cartpole-balance_sparse,22,avg_return,250000.0,1000.0
7570,fog,cartpole-balance_sparse,22,avg_return,275000.0,1000.0
7571,fog,cartpole-balance_sparse,22,avg_return,300000.0,666.8
7572,fog,cartpole-balance_sparse,22,avg_return,325000.0,1000.0
7573,fog,cartpole-balance_sparse,22,avg_return,350000.0,974.7
7574,fog,cartpole-balance_sparse,22,avg_return,375000.0,1000.0
7575,fog,cartpole-balance_sparse,22,avg_return,400000.0,1000.0
7576,fog,cartpole-balance_sparse,22,avg_return,425000.0,1000.0
7577,fog,cartpole-balance_sparse,22,avg_return,450000.0,1000.0
7578,fog,cartpole-balance_sparse,22,avg_return,475000.0,1000.0
7579,fog,cartpole-balance_sparse,22,avg_return,500000.0,646.5
7580,fog,cartpole-balance_sparse,22,avg_return,525000.0,970.2
7581,fog,cartpole-balance_sparse,22,avg_return,550000.0,1000.0
7582,fog,cartpole-balance_sparse,22,avg_return,575000.0,1000.0
7583,fog,cartpole-balance_sparse,22,avg_return,600000.0,1000.0
7584,fog,cartpole-balance_sparse,22,avg_return,625000.0,1000.0
7585,fog,cartpole-balance_sparse,22,avg_return,650000.0,772.2
7586,fog,cartpole-balance_sparse,22,avg_return,675000.0,1000.0
7587,fog,cartpole-balance_sparse,22,avg_return,700000.0,1000.0
7588,fog,cartpole-balance_sparse,22,avg_return,725000.0,1000.0
7589,fog,cartpole-balance_sparse,22,avg_return,750000.0,1000.0
7590,fog,cartpole-balance_sparse,22,avg_return,775000.0,771.6
7591,fog,cartpole-balance_sparse,22,avg_return,800000.0,1000.0
7592,fog,cartpole-balance_sparse,22,avg_return,825000.0,1000.0
7593,fog,cartpole-balance_sparse,22,avg_return,850000.0,1000.0
7594,fog,cartpole-balance_sparse,22,avg_return,875000.0,1000.0
7595,fog,cartpole-balance_sparse,22,avg_return,900000.0,1000.0
7596,fog,cartpole-balance_sparse,22,avg_return,925000.0,939.9
7597,fog,cartpole-balance_sparse,22,avg_return,950000.0,1000.0
7598,fog,cartpole-balance_sparse,22,avg_return,975000.0,1000.0
7599,fog,cartpole-balance_sparse,22,avg_return,1000000.0,1000.0
7600,fog,h1hand-stair-v0,34,avg_return,25000.0,2.4
7601,fog,h1hand-stair-v0,34,avg_return,50000.0,5.9
7602,fog,h1hand-stair-v0,34,avg_return,75000.0,10.9
7603,fog,h1hand-stair-v0,34,avg_return,100000.0,19.3
7604,fog,h1hand-stair-v0,34,avg_return,125000.0,5.9
7605,fog,h1hand-stair-v0,34,avg_return,150000.0,14.4
7606,fog,h1hand-stair-v0,34,avg_return,175000.0,40.0
7607,fog,h1hand-stair-v0,34,avg_return,200000.0,40.7
7608,fog,h1hand-stair-v0,34,avg_return,225000.0,42.3
7609,fog,h1hand-stair-v0,34,avg_return,250000.0,43.1
7610,fog,h1hand-stair-v0,34,avg_return,275000.0,19.6
7611,fog,h1hand-stair-v0,34,avg_return,300000.0,32.5
7612,fog,h1hand-stair-v0,34,avg_return,325000.0,44.7
7613,fog,h1hand-stair-v0,34,avg_return,350000.0,49.4
7614,fog,h1hand-stair-v0,34,avg_return,375000.0,40.9
7615,fog,h1hand-stair-v0,34,avg_return,400000.0,47.5
7616,fog,h1hand-stair-v0,34,avg_return,425000.0,52.4
7617,fog,h1hand-stair-v0,34,avg_return,450000.0,51.0
7618,fog,h1hand-stair-v0,34,avg_return,475000.0,61.7
7619,fog,h1hand-stair-v0,34,avg_return,500000.0,57.4
7620,fog,h1hand-stair-v0,34,avg_return,525000.0,18.2
7621,fog,h1hand-stair-v0,34,avg_return,550000.0,36.5
7622,fog,h1hand-stair-v0,34,avg_return,575000.0,56.5
7623,fog,h1hand-stair-v0,34,avg_return,600000.0,61.9
7624,fog,h1hand-stair-v0,34,avg_return,625000.0,60.6
7625,fog,h1hand-stair-v0,34,avg_return,650000.0,48.6
7626,fog,h1hand-stair-v0,34,avg_return,675000.0,83.1
7627,fog,h1hand-stair-v0,34,avg_return,700000.0,63.1
7628,fog,h1hand-stair-v0,34,avg_return,725000.0,77.7
7629,fog,h1hand-stair-v0,34,avg_return,750000.0,79.7
7630,fog,h1hand-stair-v0,34,avg_return,775000.0,29.3
7631,fog,h1hand-stair-v0,34,avg_return,800000.0,47.8
7632,fog,h1hand-stair-v0,34,avg_return,825000.0,62.4
7633,fog,h1hand-stair-v0,34,avg_return,850000.0,105.7
7634,fog,h1hand-stair-v0,34,avg_return,875000.0,91.0
7635,fog,h1hand-stair-v0,34,avg_return,900000.0,93.3
7636,fog,h1hand-stair-v0,34,avg_return,925000.0,98.4
7637,fog,h1hand-stair-v0,34,avg_return,950000.0,105.2
7638,fog,h1hand-stair-v0,34,avg_return,975000.0,105.8
7639,fog,h1hand-stair-v0,34,avg_return,1000000.0,116.8
7640,fog,walker-stand,31,avg_return,25000.0,916.1
7641,fog,walker-stand,31,avg_return,50000.0,958.2
7642,fog,walker-stand,31,avg_return,75000.0,937.5
7643,fog,walker-stand,31,avg_return,100000.0,972.0
7644,fog,walker-stand,31,avg_return,125000.0,978.3
7645,fog,walker-stand,31,avg_return,150000.0,983.5
7646,fog,walker-stand,31,avg_return,175000.0,982.0
7647,fog,walker-stand,31,avg_return,200000.0,863.5
7648,fog,walker-stand,31,avg_return,225000.0,950.2
7649,fog,walker-stand,31,avg_return,250000.0,978.8
7650,fog,walker-stand,31,avg_return,275000.0,989.9
7651,fog,walker-stand,31,avg_return,300000.0,978.7
7652,fog,walker-stand,31,avg_return,325000.0,984.9
7653,fog,walker-stand,31,avg_return,350000.0,986.1
7654,fog,walker-stand,31,avg_return,375000.0,996.0
7655,fog,walker-stand,31,avg_return,400000.0,983.3
7656,fog,walker-stand,31,avg_return,425000.0,947.1
7657,fog,walker-stand,31,avg_return,450000.0,994.2
7658,fog,walker-stand,31,avg_return,475000.0,984.4
7659,fog,walker-stand,31,avg_return,500000.0,982.6
7660,fog,walker-stand,31,avg_return,525000.0,984.1
7661,fog,walker-stand,31,avg_return,550000.0,992.5
7662,fog,walker-stand,31,avg_return,575000.0,989.8
7663,fog,walker-stand,31,avg_return,600000.0,995.6
7664,fog,walker-stand,31,avg_return,625000.0,966.7
7665,fog,walker-stand,31,avg_return,650000.0,990.6
7666,fog,walker-stand,31,avg_return,675000.0,983.6
7667,fog,walker-stand,31,avg_return,700000.0,993.7
7668,fog,walker-stand,31,avg_return,725000.0,990.3
7669,fog,walker-stand,31,avg_return,750000.0,990.9
7670,fog,walker-stand,31,avg_return,775000.0,985.9
7671,fog,walker-stand,31,avg_return,800000.0,987.7
7672,fog,walker-stand,31,avg_return,825000.0,985.9
7673,fog,walker-stand,31,avg_return,850000.0,986.2
7674,fog,walker-stand,31,avg_return,875000.0,984.4
7675,fog,walker-stand,31,avg_return,900000.0,991.9
7676,fog,walker-stand,31,avg_return,925000.0,997.5
7677,fog,walker-stand,31,avg_return,950000.0,992.2
7678,fog,walker-stand,31,avg_return,975000.0,890.3
7679,fog,walker-stand,31,avg_return,1000000.0,986.8
7680,fog,acrobot-swingup,34,avg_return,25000.0,3.0
7681,fog,acrobot-swingup,34,avg_return,50000.0,30.2
7682,fog,acrobot-swingup,34,avg_return,75000.0,50.4
7683,fog,acrobot-swingup,34,avg_return,100000.0,102.2
7684,fog,acrobot-swingup,34,avg_return,125000.0,96.9
7685,fog,acrobot-swingup,34,avg_return,150000.0,162.3
7686,fog,acrobot-swingup,34,avg_return,175000.0,305.8
7687,fog,acrobot-swingup,34,avg_return,200000.0,326.0
7688,fog,acrobot-swingup,34,avg_return,225000.0,254.8
7689,fog,acrobot-swingup,34,avg_return,250000.0,147.0
7690,fog,acrobot-swingup,34,avg_return,275000.0,283.2
7691,fog,acrobot-swingup,34,avg_return,300000.0,330.6
7692,fog,acrobot-swingup,34,avg_return,325000.0,221.4
7693,fog,acrobot-swingup,34,avg_return,350000.0,443.6
7694,fog,acrobot-swingup,34,avg_return,375000.0,459.9
7695,fog,acrobot-swingup,34,avg_return,400000.0,351.8
7696,fog,acrobot-swingup,34,avg_return,425000.0,206.4
7697,fog,acrobot-swingup,34,avg_return,450000.0,89.8
7698,fog,acrobot-swingup,34,avg_return,475000.0,372.5
7699,fog,acrobot-swingup,34,avg_return,500000.0,348.3
7700,fog,acrobot-swingup,34,avg_return,525000.0,510.3
7701,fog,acrobot-swingup,34,avg_return,550000.0,373.4
7702,fog,acrobot-swingup,34,avg_return,575000.0,355.2
7703,fog,acrobot-swingup,34,avg_return,600000.0,468.9
7704,fog,acrobot-swingup,34,avg_return,625000.0,199.3
7705,fog,acrobot-swingup,34,avg_return,650000.0,294.4
7706,fog,acrobot-swingup,34,avg_return,675000.0,381.0
7707,fog,acrobot-swingup,34,avg_return,700000.0,334.9
7708,fog,acrobot-swingup,34,avg_return,725000.0,522.9
7709,fog,acrobot-swingup,34,avg_return,750000.0,397.4
7710,fog,acrobot-swingup,34,avg_return,775000.0,394.6
7711,fog,acrobot-swingup,34,avg_return,800000.0,504.8
7712,fog,acrobot-swingup,34,avg_return,825000.0,260.2
7713,fog,acrobot-swingup,34,avg_return,850000.0,328.3
7714,fog,acrobot-swingup,34,avg_return,875000.0,427.4
7715,fog,acrobot-swingup,34,avg_return,900000.0,430.3
7716,fog,acrobot-swingup,34,avg_return,925000.0,413.9
7717,fog,acrobot-swingup,34,avg_return,950000.0,480.4
7718,fog,acrobot-swingup,34,avg_return,975000.0,465.0
7719,fog,acrobot-swingup,34,avg_return,1000000.0,626.2
7720,fog,h1hand-stair-v0,22,avg_return,25000.0,19.6
7721,fog,h1hand-stair-v0,22,avg_return,50000.0,14.2
7722,fog,h1hand-stair-v0,22,avg_return,75000.0,11.8
7723,fog,h1hand-stair-v0,22,avg_return,100000.0,28.9
7724,fog,h1hand-stair-v0,22,avg_return,125000.0,24.7
7725,fog,h1hand-stair-v0,22,avg_return,150000.0,37.3
7726,fog,h1hand-stair-v0,22,avg_return,175000.0,32.9
7727,fog,h1hand-stair-v0,22,avg_return,200000.0,45.0
7728,fog,h1hand-stair-v0,22,avg_return,225000.0,41.8
7729,fog,h1hand-stair-v0,22,avg_return,250000.0,31.5
7730,fog,h1hand-stair-v0,22,avg_return,275000.0,51.5
7731,fog,h1hand-stair-v0,22,avg_return,300000.0,45.3
7732,fog,h1hand-stair-v0,22,avg_return,325000.0,53.0
7733,fog,h1hand-stair-v0,22,avg_return,350000.0,54.5
7734,fog,h1hand-stair-v0,22,avg_return,375000.0,48.3
7735,fog,h1hand-stair-v0,22,avg_return,400000.0,72.4
7736,fog,h1hand-stair-v0,22,avg_return,425000.0,65.8
7737,fog,h1hand-stair-v0,22,avg_return,450000.0,88.6
7738,fog,h1hand-stair-v0,22,avg_return,475000.0,89.8
7739,fog,h1hand-stair-v0,22,avg_return,500000.0,79.9
7740,fog,h1hand-stair-v0,22,avg_return,525000.0,32.0
7741,fog,h1hand-stair-v0,22,avg_return,550000.0,61.4
7742,fog,h1hand-stair-v0,22,avg_return,575000.0,89.1
7743,fog,h1hand-stair-v0,22,avg_return,600000.0,84.9
7744,fog,h1hand-stair-v0,22,avg_return,625000.0,72.2
7745,fog,h1hand-stair-v0,22,avg_return,650000.0,95.1
7746,fog,h1hand-stair-v0,22,avg_return,675000.0,99.1
7747,fog,h1hand-stair-v0,22,avg_return,700000.0,79.6
7748,fog,h1hand-stair-v0,22,avg_return,725000.0,100.5
7749,fog,h1hand-stair-v0,22,avg_return,750000.0,109.7
7750,fog,h1hand-stair-v0,22,avg_return,775000.0,29.2
7751,fog,h1hand-stair-v0,22,avg_return,800000.0,56.8
7752,fog,h1hand-stair-v0,22,avg_return,825000.0,55.3
7753,fog,h1hand-stair-v0,22,avg_return,850000.0,104.0
7754,fog,h1hand-stair-v0,22,avg_return,875000.0,85.0
7755,fog,h1hand-stair-v0,22,avg_return,900000.0,117.0
7756,fog,h1hand-stair-v0,22,avg_return,925000.0,120.8
7757,fog,h1hand-stair-v0,22,avg_return,950000.0,125.4
7758,fog,h1hand-stair-v0,22,avg_return,975000.0,105.8
7759,fog,h1hand-stair-v0,22,avg_return,1000000.0,141.8
7760,fog,h1-slide-v0,23,avg_return,25000.0,20.3
7761,fog,h1-slide-v0,23,avg_return,50000.0,33.6
7762,fog,h1-slide-v0,23,avg_return,75000.0,30.5
7763,fog,h1-slide-v0,23,avg_return,100000.0,47.5
7764,fog,h1-slide-v0,23,avg_return,125000.0,50.9
7765,fog,h1-slide-v0,23,avg_return,150000.0,81.1
7766,fog,h1-slide-v0,23,avg_return,175000.0,78.2
7767,fog,h1-slide-v0,23,avg_return,200000.0,66.3
7768,fog,h1-slide-v0,23,avg_return,225000.0,71.0
7769,fog,h1-slide-v0,23,avg_return,250000.0,90.0
7770,fog,h1-slide-v0,23,avg_return,275000.0,107.6
7771,fog,h1-slide-v0,23,avg_return,300000.0,154.3
7772,fog,h1-slide-v0,23,avg_return,325000.0,183.5
7773,fog,h1-slide-v0,23,avg_return,350000.0,198.7
7774,fog,h1-slide-v0,23,avg_return,375000.0,236.0
7775,fog,h1-slide-v0,23,avg_return,400000.0,241.3
7776,fog,h1-slide-v0,23,avg_return,425000.0,263.4
7777,fog,h1-slide-v0,23,avg_return,450000.0,239.8
7778,fog,h1-slide-v0,23,avg_return,475000.0,274.4
7779,fog,h1-slide-v0,23,avg_return,500000.0,257.1
7780,fog,h1-slide-v0,23,avg_return,525000.0,131.6
7781,fog,h1-slide-v0,23,avg_return,550000.0,218.9
7782,fog,h1-slide-v0,23,avg_return,575000.0,289.8
7783,fog,h1-slide-v0,23,avg_return,600000.0,324.3
7784,fog,h1-slide-v0,23,avg_return,625000.0,344.3
7785,fog,h1-slide-v0,23,avg_return,650000.0,335.8
7786,fog,h1-slide-v0,23,avg_return,675000.0,383.0
7787,fog,h1-slide-v0,23,avg_return,700000.0,408.7
7788,fog,h1-slide-v0,23,avg_return,725000.0,378.7
7789,fog,h1-slide-v0,23,avg_return,750000.0,467.6
7790,fog,h1-slide-v0,23,avg_return,775000.0,300.2
7791,fog,h1-slide-v0,23,avg_return,800000.0,433.8
7792,fog,h1-slide-v0,23,avg_return,825000.0,448.0
7793,fog,h1-slide-v0,23,avg_return,850000.0,607.9
7794,fog,h1-slide-v0,23,avg_return,875000.0,668.2
7795,fog,h1-slide-v0,23,avg_return,900000.0,695.1
7796,fog,h1-slide-v0,23,avg_return,925000.0,636.5
7797,fog,h1-slide-v0,23,avg_return,950000.0,621.8
7798,fog,h1-slide-v0,23,avg_return,975000.0,756.1
7799,fog,h1-slide-v0,23,avg_return,1000000.0,670.9
7800,fog,h1-balance_hard-v0,24,avg_return,25000.0,43.0
7801,fog,h1-balance_hard-v0,24,avg_return,50000.0,43.1
7802,fog,h1-balance_hard-v0,24,avg_return,75000.0,45.7
7803,fog,h1-balance_hard-v0,24,avg_return,100000.0,48.8
7804,fog,h1-balance_hard-v0,24,avg_return,125000.0,50.1
7805,fog,h1-balance_hard-v0,24,avg_return,150000.0,51.1
7806,fog,h1-balance_hard-v0,24,avg_return,175000.0,54.5
7807,fog,h1-balance_hard-v0,24,avg_return,200000.0,55.3
7808,fog,h1-balance_hard-v0,24,avg_return,225000.0,58.8
7809,fog,h1-balance_hard-v0,24,avg_return,250000.0,58.7
7810,fog,h1-balance_hard-v0,24,avg_return,275000.0,55.1
7811,fog,h1-balance_hard-v0,24,avg_return,300000.0,55.3
7812,fog,h1-balance_hard-v0,24,avg_return,325000.0,66.8
7813,fog,h1-balance_hard-v0,24,avg_return,350000.0,70.3
7814,fog,h1-balance_hard-v0,24,avg_return,375000.0,66.5
7815,fog,h1-balance_hard-v0,24,avg_return,400000.0,67.2
7816,fog,h1-balance_hard-v0,24,avg_return,425000.0,66.9
7817,fog,h1-balance_hard-v0,24,avg_return,450000.0,69.9
7818,fog,h1-balance_hard-v0,24,avg_return,475000.0,68.9
7819,fog,h1-balance_hard-v0,24,avg_return,500000.0,65.4
7820,fog,h1-balance_hard-v0,24,avg_return,525000.0,56.4
7821,fog,h1-balance_hard-v0,24,avg_return,550000.0,45.0
7822,fog,h1-balance_hard-v0,24,avg_return,575000.0,65.0
7823,fog,h1-balance_hard-v0,24,avg_return,600000.0,70.8
7824,fog,h1-balance_hard-v0,24,avg_return,625000.0,62.9
7825,fog,h1-balance_hard-v0,24,avg_return,650000.0,75.3
7826,fog,h1-balance_hard-v0,24,avg_return,675000.0,70.9
7827,fog,h1-balance_hard-v0,24,avg_return,700000.0,71.5
7828,fog,h1-balance_hard-v0,24,avg_return,725000.0,77.3
7829,fog,h1-balance_hard-v0,24,avg_return,750000.0,66.3
7830,fog,h1-balance_hard-v0,24,avg_return,775000.0,57.1
7831,fog,h1-balance_hard-v0,24,avg_return,800000.0,76.1
7832,fog,h1-balance_hard-v0,24,avg_return,825000.0,73.4
7833,fog,h1-balance_hard-v0,24,avg_return,850000.0,71.8
7834,fog,h1-balance_hard-v0,24,avg_return,875000.0,77.2
7835,fog,h1-balance_hard-v0,24,avg_return,900000.0,68.4
7836,fog,h1-balance_hard-v0,24,avg_return,925000.0,75.5
7837,fog,h1-balance_hard-v0,24,avg_return,950000.0,72.6
7838,fog,h1-balance_hard-v0,24,avg_return,975000.0,78.5
7839,fog,h1-balance_hard-v0,24,avg_return,1000000.0,73.0
7840,fog,h1-balance_simple-v0,35,avg_return,25000.0,30.7
7841,fog,h1-balance_simple-v0,35,avg_return,50000.0,45.7
7842,fog,h1-balance_simple-v0,35,avg_return,75000.0,59.6
7843,fog,h1-balance_simple-v0,35,avg_return,100000.0,67.6
7844,fog,h1-balance_simple-v0,35,avg_return,125000.0,90.3
7845,fog,h1-balance_simple-v0,35,avg_return,150000.0,92.7
7846,fog,h1-balance_simple-v0,35,avg_return,175000.0,110.3
7847,fog,h1-balance_simple-v0,35,avg_return,200000.0,151.2
7848,fog,h1-balance_simple-v0,35,avg_return,225000.0,144.0
7849,fog,h1-balance_simple-v0,35,avg_return,250000.0,173.1
7850,fog,h1-balance_simple-v0,35,avg_return,275000.0,117.6
7851,fog,h1-balance_simple-v0,35,avg_return,300000.0,184.8
7852,fog,h1-balance_simple-v0,35,avg_return,325000.0,201.5
7853,fog,h1-balance_simple-v0,35,avg_return,350000.0,224.2
7854,fog,h1-balance_simple-v0,35,avg_return,375000.0,328.6
7855,fog,h1-balance_simple-v0,35,avg_return,400000.0,302.8
7856,fog,h1-balance_simple-v0,35,avg_return,425000.0,365.3
7857,fog,h1-balance_simple-v0,35,avg_return,450000.0,409.7
7858,fog,h1-balance_simple-v0,35,avg_return,475000.0,252.1
7859,fog,h1-balance_simple-v0,35,avg_return,500000.0,443.0
7860,fog,h1-balance_simple-v0,35,avg_return,525000.0,116.3
7861,fog,h1-balance_simple-v0,35,avg_return,550000.0,220.7
7862,fog,h1-balance_simple-v0,35,avg_return,575000.0,355.9
7863,fog,h1-balance_simple-v0,35,avg_return,600000.0,445.2
7864,fog,h1-balance_simple-v0,35,avg_return,625000.0,521.1
7865,fog,h1-balance_simple-v0,35,avg_return,650000.0,530.8
7866,fog,h1-balance_simple-v0,35,avg_return,675000.0,550.0
7867,fog,h1-balance_simple-v0,35,avg_return,700000.0,550.4
7868,fog,h1-balance_simple-v0,35,avg_return,725000.0,731.5
7869,fog,h1-balance_simple-v0,35,avg_return,750000.0,568.1
7870,fog,h1-balance_simple-v0,35,avg_return,775000.0,82.3
7871,fog,h1-balance_simple-v0,35,avg_return,800000.0,231.6
7872,fog,h1-balance_simple-v0,35,avg_return,825000.0,189.1
7873,fog,h1-balance_simple-v0,35,avg_return,850000.0,464.1
7874,fog,h1-balance_simple-v0,35,avg_return,875000.0,473.2
7875,fog,h1-balance_simple-v0,35,avg_return,900000.0,375.1
7876,fog,h1-balance_simple-v0,35,avg_return,925000.0,438.2
7877,fog,h1-balance_simple-v0,35,avg_return,950000.0,742.9
7878,fog,h1-balance_simple-v0,35,avg_return,975000.0,482.1
7879,fog,h1-balance_simple-v0,35,avg_return,1000000.0,682.3
7880,fog,h1-maze-v0,21,avg_return,25000.0,156.2
7881,fog,h1-maze-v0,21,avg_return,50000.0,150.2
7882,fog,h1-maze-v0,21,avg_return,75000.0,159.5
7883,fog,h1-maze-v0,21,avg_return,100000.0,144.7
7884,fog,h1-maze-v0,21,avg_return,125000.0,221.0
7885,fog,h1-maze-v0,21,avg_return,150000.0,259.4
7886,fog,h1-maze-v0,21,avg_return,175000.0,350.3
7887,fog,h1-maze-v0,21,avg_return,200000.0,333.9
7888,fog,h1-maze-v0,21,avg_return,225000.0,342.6
7889,fog,h1-maze-v0,21,avg_return,250000.0,358.9
7890,fog,h1-maze-v0,21,avg_return,275000.0,363.9
7891,fog,h1-maze-v0,21,avg_return,300000.0,311.3
7892,fog,h1-maze-v0,21,avg_return,325000.0,342.2
7893,fog,h1-maze-v0,21,avg_return,350000.0,326.2
7894,fog,h1-maze-v0,21,avg_return,375000.0,358.5
7895,fog,h1-maze-v0,21,avg_return,400000.0,244.2
7896,fog,h1-maze-v0,21,avg_return,425000.0,323.2
7897,fog,h1-maze-v0,21,avg_return,450000.0,356.2
7898,fog,h1-maze-v0,21,avg_return,475000.0,239.8
7899,fog,h1-maze-v0,21,avg_return,500000.0,202.8
7900,fog,h1-maze-v0,21,avg_return,525000.0,257.7
7901,fog,h1-maze-v0,21,avg_return,550000.0,301.3
7902,fog,h1-maze-v0,21,avg_return,575000.0,357.5
7903,fog,h1-maze-v0,21,avg_return,600000.0,337.3
7904,fog,h1-maze-v0,21,avg_return,625000.0,313.6
7905,fog,h1-maze-v0,21,avg_return,650000.0,317.6
7906,fog,h1-maze-v0,21,avg_return,675000.0,340.5
7907,fog,h1-maze-v0,21,avg_return,700000.0,369.8
7908,fog,h1-maze-v0,21,avg_return,725000.0,325.5
7909,fog,h1-maze-v0,21,avg_return,750000.0,328.8
7910,fog,h1-maze-v0,21,avg_return,775000.0,261.8
7911,fog,h1-maze-v0,21,avg_return,800000.0,340.0
7912,fog,h1-maze-v0,21,avg_return,825000.0,342.1
7913,fog,h1-maze-v0,21,avg_return,850000.0,282.6
7914,fog,h1-maze-v0,21,avg_return,875000.0,342.9
7915,fog,h1-maze-v0,21,avg_return,900000.0,282.8
7916,fog,h1-maze-v0,21,avg_return,925000.0,332.8
7917,fog,h1-maze-v0,21,avg_return,950000.0,350.5
7918,fog,h1-maze-v0,21,avg_return,975000.0,353.1
7919,fog,h1-maze-v0,21,avg_return,1000000.0,287.8
7920,fog,cheetah-run,23,avg_return,25000.0,301.1
7921,fog,cheetah-run,23,avg_return,50000.0,439.9
7922,fog,cheetah-run,23,avg_return,75000.0,530.7
7923,fog,cheetah-run,23,avg_return,100000.0,572.0
